fname,iD,length,label
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_361985.wav,361985,13,4
audiodata/wav/hirundo_rustica/hirundo_rustica_487365.wav,487365,33,10
audiodata/wav/turdus_merula/turdus_merula_131863.wav,131863,14,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_319640.wav,319640,55,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_476208.wav,476208,86,7
audiodata/wav/parus_major/parus_major_437710.wav,437710,97,6
audiodata/wav/turdus_merula/turdus_merula_474786.wav,474786,20,12
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_366693.wav,366693,58,0
audiodata/wav/erithacus_rubecula/erithacus_rubecula_328658.wav,328658,36,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_121965.wav,121965,91,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_314153.wav,314153,59,4
audiodata/wav/regulus_regulus/regulus_regulus_309162.wav,309162,44,2
audiodata/wav/carduelis_carduelis/carduelis_carduelis_287204.wav,287204,30,5
audiodata/wav/fringilla_coelebs/fringilla_coelebs_90926.wav,90926,40,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_239853.wav,239853,47,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_262787.wav,262787,59,7
audiodata/wav/turdus_merula/turdus_merula_479068.wav,479068,43,12
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_132769.wav,132769,52,4
audiodata/wav/turdus_merula/turdus_merula_127998.wav,127998,51,12
audiodata/wav/linaria_cannabina/linaria_cannabina_47344.wav,47344,13,1
audiodata/wav/erithacus_rubecula/erithacus_rubecula_516408.wav,516408,25,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_326562.wav,326562,50,8
audiodata/wav/parus_major/parus_major_168924.wav,168924,58,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_292575.wav,292575,63,7
audiodata/wav/parus_major/parus_major_244394.wav,244394,51,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_463752.wav,463752,27,4
audiodata/wav/regulus_regulus/regulus_regulus_521463.wav,521463,47,2
audiodata/wav/fringilla_coelebs/fringilla_coelebs_128882.wav,128882,47,7
audiodata/wav/parus_major/parus_major_536592.wav,536592,35,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_374977.wav,374977,31,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_277393.wav,277393,41,4
audiodata/wav/parus_major/parus_major_374857.wav,374857,34,6
audiodata/wav/parus_major/parus_major_459030.wav,459030,85,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_105126.wav,105126,82,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_431691.wav,431691,44,4
audiodata/wav/parus_major/parus_major_358801.wav,358801,26,6
audiodata/wav/parus_major/parus_major_453074.wav,453074,26,6
audiodata/wav/parus_major/parus_major_460033.wav,460033,49,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_243565.wav,243565,57,5
audiodata/wav/fringilla_coelebs/fringilla_coelebs_262714.wav,262714,37,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_465462.wav,465462,56,7
audiodata/wav/parus_major/parus_major_168314.wav,168314,46,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_516353.wav,516353,34,8
audiodata/wav/parus_major/parus_major_209426.wav,209426,36,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_97037.wav,97037,20,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_360787.wav,360787,55,7
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_246885.wav,246885,14,3
audiodata/wav/turdus_merula/turdus_merula_527400.wav,527400,68,12
audiodata/wav/turdus_merula/turdus_merula_118348.wav,118348,60,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_96262.wav,96262,19,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_384239.wav,384239,60,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_70124.wav,70124,42,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_452760.wav,452760,27,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_324037.wav,324037,71,8
audiodata/wav/passer_domesticus/passer_domesticus_421492.wav,421492,16,9
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_383796.wav,383796,20,3
audiodata/wav/turdus_merula/turdus_merula_143101.wav,143101,70,12
audiodata/wav/turdus_merula/turdus_merula_473756.wav,473756,95,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_179424.wav,179424,54,7
audiodata/wav/columba_palumbus/columba_palumbus_377930.wav,377930,10,11
audiodata/wav/parus_major/parus_major_167736.wav,167736,26,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_201144.wav,201144,65,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_112781.wav,112781,64,8
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_361999.wav,361999,82,0
audiodata/wav/regulus_regulus/regulus_regulus_281600.wav,281600,55,2
audiodata/wav/erithacus_rubecula/erithacus_rubecula_536872.wav,536872,28,8
audiodata/wav/parus_major/parus_major_138198.wav,138198,33,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_495366.wav,495366,47,3
audiodata/wav/parus_major/parus_major_200238.wav,200238,21,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_480020.wav,480020,37,3
audiodata/wav/fringilla_coelebs/fringilla_coelebs_234916.wav,234916,34,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_410056.wav,410056,34,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_387257.wav,387257,48,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_418012.wav,418012,59,8
audiodata/wav/regulus_regulus/regulus_regulus_309264.wav,309264,46,2
audiodata/wav/parus_major/parus_major_528730.wav,528730,51,6
audiodata/wav/parus_major/parus_major_439558.wav,439558,34,6
audiodata/wav/turdus_merula/turdus_merula_324061.wav,324061,25,12
audiodata/wav/columba_palumbus/columba_palumbus_475458.wav,475458,97,11
audiodata/wav/passer_domesticus/passer_domesticus_530808.wav,530808,36,9
audiodata/wav/erithacus_rubecula/erithacus_rubecula_36194.wav,36194,65,8
audiodata/wav/parus_major/parus_major_467229.wav,467229,93,6
audiodata/wav/regulus_regulus/regulus_regulus_321533.wav,321533,72,2
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_386150.wav,386150,29,4
audiodata/wav/parus_major/parus_major_480474.wav,480474,14,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_279472.wav,279472,18,7
audiodata/wav/regulus_regulus/regulus_regulus_313215.wav,313215,16,2
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_548108.wav,548108,22,0
audiodata/wav/parus_major/parus_major_214393.wav,214393,96,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_240841.wav,240841,59,7
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_543800.wav,543800,36,0
audiodata/wav/parus_major/parus_major_139947.wav,139947,41,6
audiodata/wav/turdus_merula/turdus_merula_132594.wav,132594,65,12
audiodata/wav/hirundo_rustica/hirundo_rustica_36375.wav,36375,49,10
audiodata/wav/regulus_regulus/regulus_regulus_182924.wav,182924,59,2
audiodata/wav/parus_major/parus_major_449777.wav,449777,37,6
audiodata/wav/regulus_regulus/regulus_regulus_266466.wav,266466,45,2
audiodata/wav/parus_major/parus_major_505777.wav,505777,55,6
audiodata/wav/turdus_merula/turdus_merula_399655.wav,399655,66,12
audiodata/wav/parus_major/parus_major_461202.wav,461202,25,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_97739.wav,97739,44,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_539633.wav,539633,54,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_291115.wav,291115,49,8
audiodata/wav/parus_major/parus_major_449789.wav,449789,33,6
audiodata/wav/columba_palumbus/columba_palumbus_543716.wav,543716,53,11
audiodata/wav/erithacus_rubecula/erithacus_rubecula_211318.wav,211318,88,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_420319.wav,420319,28,4
audiodata/wav/turdus_merula/turdus_merula_169481.wav,169481,47,12
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_544706.wav,544706,23,0
audiodata/wav/parus_major/parus_major_212213.wav,212213,98,6
audiodata/wav/passer_domesticus/passer_domesticus_233934.wav,233934,28,9
audiodata/wav/erithacus_rubecula/erithacus_rubecula_376749.wav,376749,51,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_241932.wav,241932,54,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_244420.wav,244420,24,8
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_284153.wav,284153,27,0
audiodata/wav/columba_palumbus/columba_palumbus_447570.wav,447570,20,11
audiodata/wav/erithacus_rubecula/erithacus_rubecula_410463.wav,410463,23,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_214416.wav,214416,24,8
audiodata/wav/parus_major/parus_major_529773.wav,529773,44,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_488224.wav,488224,53,5
audiodata/wav/turdus_merula/turdus_merula_434446.wav,434446,55,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_254944.wav,254944,40,7
audiodata/wav/parus_major/parus_major_545639.wav,545639,21,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_484634.wav,484634,21,4
audiodata/wav/parus_major/parus_major_357502.wav,357502,63,6
audiodata/wav/parus_major/parus_major_120451.wav,120451,39,6
audiodata/wav/turdus_merula/turdus_merula_470630.wav,470630,46,12
audiodata/wav/parus_major/parus_major_367520.wav,367520,58,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_96615.wav,96615,67,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_76798.wav,76798,54,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_546915.wav,546915,36,7
audiodata/wav/parus_major/parus_major_218150.wav,218150,94,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_163955.wav,163955,42,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_546459.wav,546459,74,8
audiodata/wav/regulus_regulus/regulus_regulus_335044.wav,335044,24,2
audiodata/wav/regulus_regulus/regulus_regulus_412977.wav,412977,19,2
audiodata/wav/turdus_merula/turdus_merula_94684.wav,94684,88,12
audiodata/wav/parus_major/parus_major_460035.wav,460035,60,6
audiodata/wav/hirundo_rustica/hirundo_rustica_361241.wav,361241,82,10
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_241919.wav,241919,31,3
audiodata/wav/erithacus_rubecula/erithacus_rubecula_374972.wav,374972,30,8
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_535728.wav,535728,16,0
audiodata/wav/parus_major/parus_major_43819.wav,43819,49,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_299248.wav,299248,66,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_96866.wav,96866,13,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_468270.wav,468270,63,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_548195.wav,548195,45,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_408214.wav,408214,77,8
audiodata/wav/parus_major/parus_major_212212.wav,212212,24,6
audiodata/wav/parus_major/parus_major_542181.wav,542181,88,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_446936.wav,446936,36,8
audiodata/wav/carduelis_carduelis/carduelis_carduelis_460365.wav,460365,18,5
audiodata/wav/fringilla_coelebs/fringilla_coelebs_385395.wav,385395,85,7
audiodata/wav/columba_palumbus/columba_palumbus_381469.wav,381469,22,11
audiodata/wav/turdus_merula/turdus_merula_329793.wav,329793,15,12
audiodata/wav/carduelis_carduelis/carduelis_carduelis_401240.wav,401240,17,5
audiodata/wav/turdus_merula/turdus_merula_484376.wav,484376,46,12
audiodata/wav/passer_domesticus/passer_domesticus_437798.wav,437798,30,9
audiodata/wav/turdus_merula/turdus_merula_133826.wav,133826,32,12
audiodata/wav/turdus_merula/turdus_merula_353563.wav,353563,14,12
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_306858.wav,306858,10,0
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_350639.wav,350639,70,3
audiodata/wav/columba_palumbus/columba_palumbus_105823.wav,105823,35,11
audiodata/wav/linaria_cannabina/linaria_cannabina_101114.wav,101114,18,1
audiodata/wav/fringilla_coelebs/fringilla_coelebs_310175.wav,310175,47,7
audiodata/wav/turdus_merula/turdus_merula_546902.wav,546902,36,12
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_204388.wav,204388,12,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_542673.wav,542673,60,4
audiodata/wav/parus_major/parus_major_405285.wav,405285,52,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_87376.wav,87376,51,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_133309.wav,133309,27,7
audiodata/wav/parus_major/parus_major_356367.wav,356367,30,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_320072.wav,320072,68,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_25680.wav,25680,34,4
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_170387.wav,170387,41,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_317439.wav,317439,10,4
audiodata/wav/parus_major/parus_major_169543.wav,169543,64,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_244424.wav,244424,97,8
audiodata/wav/parus_major/parus_major_356365.wav,356365,28,6
audiodata/wav/passer_domesticus/passer_domesticus_349814.wav,349814,13,9
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_240896.wav,240896,85,4
audiodata/wav/passer_domesticus/passer_domesticus_521288.wav,521288,23,9
audiodata/wav/parus_major/parus_major_543791.wav,543791,80,6
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_502019.wav,502019,19,0
audiodata/wav/parus_major/parus_major_132210.wav,132210,41,6
audiodata/wav/regulus_regulus/regulus_regulus_281597.wav,281597,69,2
audiodata/wav/linaria_cannabina/linaria_cannabina_76853.wav,76853,25,1
audiodata/wav/columba_palumbus/columba_palumbus_542075.wav,542075,58,11
audiodata/wav/parus_major/parus_major_438381.wav,438381,41,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_293631.wav,293631,31,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_270401.wav,270401,69,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_407401.wav,407401,46,8
audiodata/wav/carduelis_carduelis/carduelis_carduelis_25163.wav,25163,45,5
audiodata/wav/erithacus_rubecula/erithacus_rubecula_96307.wav,96307,84,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_265573.wav,265573,23,4
audiodata/wav/turdus_merula/turdus_merula_142874.wav,142874,82,12
audiodata/wav/turdus_merula/turdus_merula_358368.wav,358368,78,12
audiodata/wav/parus_major/parus_major_378831.wav,378831,19,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_61871.wav,61871,55,4
audiodata/wav/columba_palumbus/columba_palumbus_308197.wav,308197,12,11
audiodata/wav/erithacus_rubecula/erithacus_rubecula_459185.wav,459185,18,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_545112.wav,545112,46,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_507515.wav,507515,68,8
audiodata/wav/regulus_regulus/regulus_regulus_190330.wav,190330,47,2
audiodata/wav/turdus_merula/turdus_merula_184070.wav,184070,49,12
audiodata/wav/hirundo_rustica/hirundo_rustica_378429.wav,378429,99,10
audiodata/wav/linaria_cannabina/linaria_cannabina_438418.wav,438418,49,1
audiodata/wav/hirundo_rustica/hirundo_rustica_157315.wav,157315,96,10
audiodata/wav/erithacus_rubecula/erithacus_rubecula_48196.wav,48196,97,8
audiodata/wav/linaria_cannabina/linaria_cannabina_480577.wav,480577,54,1
audiodata/wav/carduelis_carduelis/carduelis_carduelis_131120.wav,131120,33,5
audiodata/wav/erithacus_rubecula/erithacus_rubecula_283965.wav,283965,83,8
audiodata/wav/parus_major/parus_major_337799.wav,337799,23,6
audiodata/wav/regulus_regulus/regulus_regulus_208463.wav,208463,35,2
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_175971.wav,175971,39,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_358716.wav,358716,85,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_477555.wav,477555,11,8
audiodata/wav/columba_palumbus/columba_palumbus_406467.wav,406467,11,11
audiodata/wav/parus_major/parus_major_121580.wav,121580,55,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_543856.wav,543856,10,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_316639.wav,316639,95,4
audiodata/wav/turdus_merula/turdus_merula_460118.wav,460118,64,12
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_539315.wav,539315,19,3
audiodata/wav/parus_major/parus_major_469306.wav,469306,23,6
audiodata/wav/linaria_cannabina/linaria_cannabina_500408.wav,500408,72,1
audiodata/wav/regulus_regulus/regulus_regulus_263100.wav,263100,38,2
audiodata/wav/carduelis_carduelis/carduelis_carduelis_306257.wav,306257,60,5
audiodata/wav/carduelis_carduelis/carduelis_carduelis_503536.wav,503536,79,5
audiodata/wav/carduelis_carduelis/carduelis_carduelis_489093.wav,489093,34,5
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_389152.wav,389152,53,4
audiodata/wav/carduelis_carduelis/carduelis_carduelis_179909.wav,179909,27,5
audiodata/wav/erithacus_rubecula/erithacus_rubecula_435985.wav,435985,90,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_177416.wav,177416,36,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_200218.wav,200218,50,7
audiodata/wav/passer_domesticus/passer_domesticus_414548.wav,414548,51,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_179734.wav,179734,49,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_377008.wav,377008,22,7
audiodata/wav/linaria_cannabina/linaria_cannabina_161922.wav,161922,33,1
audiodata/wav/columba_palumbus/columba_palumbus_308195.wav,308195,15,11
audiodata/wav/carduelis_carduelis/carduelis_carduelis_331213.wav,331213,58,5
audiodata/wav/turdus_merula/turdus_merula_185876.wav,185876,90,12
audiodata/wav/parus_major/parus_major_47356.wav,47356,13,6
audiodata/wav/parus_major/parus_major_318127.wav,318127,89,6
audiodata/wav/parus_major/parus_major_464979.wav,464979,20,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_199182.wav,199182,67,4
audiodata/wav/parus_major/parus_major_234903.wav,234903,68,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_516320.wav,516320,29,5
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_468691.wav,468691,85,3
audiodata/wav/linaria_cannabina/linaria_cannabina_550213.wav,550213,51,1
audiodata/wav/fringilla_coelebs/fringilla_coelebs_247490.wav,247490,60,7
audiodata/wav/parus_major/parus_major_541517.wav,541517,86,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_420504.wav,420504,65,7
audiodata/wav/parus_major/parus_major_212799.wav,212799,41,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_419674.wav,419674,28,7
audiodata/wav/parus_major/parus_major_129350.wav,129350,12,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_291937.wav,291937,29,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_546706.wav,546706,41,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_522447.wav,522447,34,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_377432.wav,377432,44,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_132264.wav,132264,63,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_169339.wav,169339,21,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_213928.wav,213928,86,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_384240.wav,384240,41,4
audiodata/wav/parus_major/parus_major_405034.wav,405034,36,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_19853.wav,19853,14,4
audiodata/wav/parus_major/parus_major_235079.wav,235079,20,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_278565.wav,278565,29,7
audiodata/wav/parus_major/parus_major_184248.wav,184248,92,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_283581.wav,283581,58,8
audiodata/wav/parus_major/parus_major_234248.wav,234248,18,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_96502.wav,96502,28,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_324594.wav,324594,33,8
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_385085.wav,385085,59,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_548341.wav,548341,17,4
audiodata/wav/turdus_merula/turdus_merula_343111.wav,343111,98,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_143973.wav,143973,42,7
audiodata/wav/passer_domesticus/passer_domesticus_375351.wav,375351,93,9
audiodata/wav/parus_major/parus_major_463492.wav,463492,36,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_462695.wav,462695,52,8
audiodata/wav/turdus_merula/turdus_merula_386397.wav,386397,13,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_313374.wav,313374,69,7
audiodata/wav/turdus_merula/turdus_merula_462872.wav,462872,15,12
audiodata/wav/parus_major/parus_major_362369.wav,362369,34,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_234918.wav,234918,69,7
audiodata/wav/parus_major/parus_major_134590.wav,134590,77,6
audiodata/wav/parus_major/parus_major_247469.wav,247469,17,6
audiodata/wav/passer_domesticus/passer_domesticus_151150.wav,151150,49,9
audiodata/wav/regulus_regulus/regulus_regulus_45374.wav,45374,49,2
audiodata/wav/turdus_merula/turdus_merula_385888.wav,385888,52,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_533318.wav,533318,58,7
audiodata/wav/parus_major/parus_major_513001.wav,513001,55,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_346047.wav,346047,36,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_215039.wav,215039,65,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_371830.wav,371830,16,7
audiodata/wav/turdus_merula/turdus_merula_70123.wav,70123,85,12
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_364604.wav,364604,94,3
audiodata/wav/fringilla_coelebs/fringilla_coelebs_109845.wav,109845,14,7
audiodata/wav/parus_major/parus_major_25668.wav,25668,21,6
audiodata/wav/passer_domesticus/passer_domesticus_245732.wav,245732,63,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_270411.wav,270411,42,7
audiodata/wav/hirundo_rustica/hirundo_rustica_81353.wav,81353,40,10
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_359428.wav,359428,75,4
audiodata/wav/columba_palumbus/columba_palumbus_474485.wav,474485,23,11
audiodata/wav/erithacus_rubecula/erithacus_rubecula_401943.wav,401943,67,8
audiodata/wav/parus_major/parus_major_217687.wav,217687,16,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_371724.wav,371724,17,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_382642.wav,382642,21,4
audiodata/wav/parus_major/parus_major_156901.wav,156901,73,6
audiodata/wav/regulus_regulus/regulus_regulus_523388.wav,523388,38,2
audiodata/wav/fringilla_coelebs/fringilla_coelebs_528728.wav,528728,79,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_481064.wav,481064,26,7
audiodata/wav/turdus_merula/turdus_merula_236519.wav,236519,70,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_377455.wav,377455,47,8
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_170628.wav,170628,21,3
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_495199.wav,495199,46,0
audiodata/wav/erithacus_rubecula/erithacus_rubecula_321067.wav,321067,67,8
audiodata/wav/columba_palumbus/columba_palumbus_72760.wav,72760,14,11
audiodata/wav/turdus_merula/turdus_merula_88852.wav,88852,51,12
audiodata/wav/parus_major/parus_major_129622.wav,129622,23,6
audiodata/wav/turdus_merula/turdus_merula_361892.wav,361892,46,12
audiodata/wav/passer_domesticus/passer_domesticus_497819.wav,497819,77,9
audiodata/wav/erithacus_rubecula/erithacus_rubecula_27556.wav,27556,39,8
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_346386.wav,346386,45,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_362630.wav,362630,63,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_66309.wav,66309,14,4
audiodata/wav/hirundo_rustica/hirundo_rustica_147144.wav,147144,83,10
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_488622.wav,488622,46,3
audiodata/wav/turdus_merula/turdus_merula_313346.wav,313346,98,12
audiodata/wav/passer_domesticus/passer_domesticus_414547.wav,414547,51,9
audiodata/wav/passer_domesticus/passer_domesticus_107547.wav,107547,20,9
audiodata/wav/parus_major/parus_major_473289.wav,473289,47,6
audiodata/wav/turdus_merula/turdus_merula_399634.wav,399634,40,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_121107.wav,121107,18,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_77853.wav,77853,70,7
audiodata/wav/parus_major/parus_major_214378.wav,214378,10,6
audiodata/wav/turdus_merula/turdus_merula_469676.wav,469676,20,12
audiodata/wav/carduelis_carduelis/carduelis_carduelis_325175.wav,325175,25,5
audiodata/wav/parus_major/parus_major_236889.wav,236889,46,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_39456.wav,39456,11,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_143463.wav,143463,20,7
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_90918.wav,90918,27,3
audiodata/wav/erithacus_rubecula/erithacus_rubecula_365564.wav,365564,51,8
audiodata/wav/turdus_merula/turdus_merula_468157.wav,468157,45,12
audiodata/wav/passer_domesticus/passer_domesticus_430945.wav,430945,64,9
audiodata/wav/erithacus_rubecula/erithacus_rubecula_534076.wav,534076,85,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_75055.wav,75055,24,8
audiodata/wav/parus_major/parus_major_168435.wav,168435,28,6
audiodata/wav/regulus_regulus/regulus_regulus_266208.wav,266208,27,2
audiodata/wav/parus_major/parus_major_171257.wav,171257,20,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_543764.wav,543764,39,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_32008.wav,32008,20,7
audiodata/wav/hirundo_rustica/hirundo_rustica_412707.wav,412707,32,10
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_544605.wav,544605,44,3
audiodata/wav/fringilla_coelebs/fringilla_coelebs_495539.wav,495539,34,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_316387.wav,316387,89,8
audiodata/wav/columba_palumbus/columba_palumbus_130994.wav,130994,13,11
audiodata/wav/fringilla_coelebs/fringilla_coelebs_175845.wav,175845,20,7
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_361482.wav,361482,32,0
audiodata/wav/turdus_merula/turdus_merula_552361.wav,552361,54,12
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_378322.wav,378322,29,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_394638.wav,394638,40,4
audiodata/wav/passer_domesticus/passer_domesticus_100117.wav,100117,81,9
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_314052.wav,314052,10,4
audiodata/wav/carduelis_carduelis/carduelis_carduelis_139524.wav,139524,64,5
