iD,quality,length,country,url,birdName
349322,C,50,Netherlands,www.xeno-canto.org/349322/download,Erithacus rubecula
348647,C,118,Germany,www.xeno-canto.org/348647/download,Erithacus rubecula
348220,C,57,Italy,www.xeno-canto.org/348220/download,Erithacus rubecula
348017,C,120,United Kingdom,www.xeno-canto.org/348017/download,Erithacus rubecula
347245,C,663,Germany,www.xeno-canto.org/347245/download,Erithacus rubecula
347243,C,379,Germany,www.xeno-canto.org/347243/download,Erithacus rubecula
347242,C,721,Germany,www.xeno-canto.org/347242/download,Erithacus rubecula
347241,C,721,Germany,www.xeno-canto.org/347241/download,Erithacus rubecula
347240,C,610,Germany,www.xeno-canto.org/347240/download,Erithacus rubecula
345682,C,34,France,www.xeno-canto.org/345682/download,Erithacus rubecula
345674,C,88,United Kingdom,www.xeno-canto.org/345674/download,Erithacus rubecula
345583,C,57,United Kingdom,www.xeno-canto.org/345583/download,Erithacus rubecula
344831,C,31,Germany,www.xeno-canto.org/344831/download,Erithacus rubecula
342944,C,91,Italy,www.xeno-canto.org/342944/download,Erithacus rubecula
340758,C,160,United Kingdom,www.xeno-canto.org/340758/download,Erithacus rubecula
340529,C,174,United Kingdom,www.xeno-canto.org/340529/download,Erithacus rubecula
340396,C,32,United Kingdom,www.xeno-canto.org/340396/download,Erithacus rubecula
340395,C,77,United Kingdom,www.xeno-canto.org/340395/download,Erithacus rubecula
340392,C,135,United Kingdom,www.xeno-canto.org/340392/download,Erithacus rubecula
340369,C,71,United Kingdom,www.xeno-canto.org/340369/download,Erithacus rubecula
340353,C,60,Portugal,www.xeno-canto.org/340353/download,Erithacus rubecula
337095,C,93,Germany,www.xeno-canto.org/337095/download,Erithacus rubecula
335614,C,166,United Kingdom,www.xeno-canto.org/335614/download,Erithacus rubecula
335613,C,378,United Kingdom,www.xeno-canto.org/335613/download,Erithacus rubecula
334547,C,302,Germany,www.xeno-canto.org/334547/download,Erithacus rubecula
334525,C,405,Germany,www.xeno-canto.org/334525/download,Erithacus rubecula
331836,C,80,United Kingdom,www.xeno-canto.org/331836/download,Erithacus rubecula
331686,C,314,United Kingdom,www.xeno-canto.org/331686/download,Erithacus rubecula
330847,C,77,Poland,www.xeno-canto.org/330847/download,Erithacus rubecula
330846,C,97,Poland,www.xeno-canto.org/330846/download,Erithacus rubecula
330845,C,136,Poland,www.xeno-canto.org/330845/download,Erithacus rubecula
330018,C,60,United Kingdom,www.xeno-canto.org/330018/download,Erithacus rubecula
329736,C,157,United Kingdom,www.xeno-canto.org/329736/download,Erithacus rubecula
329735,C,149,United Kingdom,www.xeno-canto.org/329735/download,Erithacus rubecula
328808,C,136,Germany,www.xeno-canto.org/328808/download,Erithacus rubecula
328657,C,18,France,www.xeno-canto.org/328657/download,Erithacus rubecula
328559,C,72,United Kingdom,www.xeno-canto.org/328559/download,Erithacus rubecula
328557,C,272,United Kingdom,www.xeno-canto.org/328557/download,Erithacus rubecula
327027,C,1199,Germany,www.xeno-canto.org/327027/download,Erithacus rubecula
327025,C,1199,Germany,www.xeno-canto.org/327025/download,Erithacus rubecula
326966,C,1520,Germany,www.xeno-canto.org/326966/download,Erithacus rubecula
326965,C,1684,Germany,www.xeno-canto.org/326965/download,Erithacus rubecula
326963,C,914,Germany,www.xeno-canto.org/326963/download,Erithacus rubecula
326961,C,1198,Germany,www.xeno-canto.org/326961/download,Erithacus rubecula
326620,C,460,United Kingdom,www.xeno-canto.org/326620/download,Erithacus rubecula
326360,C,98,United Kingdom,www.xeno-canto.org/326360/download,Erithacus rubecula
326055,C,330,Germany,www.xeno-canto.org/326055/download,Erithacus rubecula
324157,C,181,Germany,www.xeno-canto.org/324157/download,Erithacus rubecula
323121,C,51,Greece,www.xeno-canto.org/323121/download,Erithacus rubecula
321459,C,132,Germany,www.xeno-canto.org/321459/download,Erithacus rubecula
320956,C,167,Germany,www.xeno-canto.org/320956/download,Erithacus rubecula
320093,C,481,Germany,www.xeno-canto.org/320093/download,Erithacus rubecula
320081,C,175,Germany,www.xeno-canto.org/320081/download,Erithacus rubecula
320078,C,344,Germany,www.xeno-canto.org/320078/download,Erithacus rubecula
319903,C,105,Spain,www.xeno-canto.org/319903/download,Erithacus rubecula
319549,C,91,Spain,www.xeno-canto.org/319549/download,Erithacus rubecula
318927,C,867,Germany,www.xeno-canto.org/318927/download,Erithacus rubecula
318926,C,714,Germany,www.xeno-canto.org/318926/download,Erithacus rubecula
318919,C,1092,Germany,www.xeno-canto.org/318919/download,Erithacus rubecula
318829,C,398,Germany,www.xeno-canto.org/318829/download,Erithacus rubecula
317820,C,41,France,www.xeno-canto.org/317820/download,Erithacus rubecula
316842,C,89,Germany,www.xeno-canto.org/316842/download,Erithacus rubecula
316841,C,314,Germany,www.xeno-canto.org/316841/download,Erithacus rubecula
316809,C,483,France,www.xeno-canto.org/316809/download,Erithacus rubecula
316590,C,70,Russian Federation,www.xeno-canto.org/316590/download,Erithacus rubecula
316199,C,20,Germany,www.xeno-canto.org/316199/download,Erithacus rubecula
316163,C,193,Germany,www.xeno-canto.org/316163/download,Erithacus rubecula
316161,C,98,Germany,www.xeno-canto.org/316161/download,Erithacus rubecula
315470,C,36,Portugal,www.xeno-canto.org/315470/download,Erithacus rubecula
315466,C,91,Portugal,www.xeno-canto.org/315466/download,Erithacus rubecula
315185,C,94,United Kingdom,www.xeno-canto.org/315185/download,Erithacus rubecula
315184,C,47,United Kingdom,www.xeno-canto.org/315184/download,Erithacus rubecula
310963,C,254,United Kingdom,www.xeno-canto.org/310963/download,Erithacus rubecula
310961,C,167,United Kingdom,www.xeno-canto.org/310961/download,Erithacus rubecula
310960,C,46,United Kingdom,www.xeno-canto.org/310960/download,Erithacus rubecula
310602,C,79,United Kingdom,www.xeno-canto.org/310602/download,Erithacus rubecula
310601,C,250,United Kingdom,www.xeno-canto.org/310601/download,Erithacus rubecula
310599,C,60,United Kingdom,www.xeno-canto.org/310599/download,Erithacus rubecula
310428,C,65,United Kingdom,www.xeno-canto.org/310428/download,Erithacus rubecula
310104,C,460,United Kingdom,www.xeno-canto.org/310104/download,Erithacus rubecula
309874,C,84,Tunisia,www.xeno-canto.org/309874/download,Erithacus rubecula
309557,C,57,United Kingdom,www.xeno-canto.org/309557/download,Erithacus rubecula
309342,C,220,United Kingdom,www.xeno-canto.org/309342/download,Erithacus rubecula
309341,C,252,United Kingdom,www.xeno-canto.org/309341/download,Erithacus rubecula
309070,C,171,United Kingdom,www.xeno-canto.org/309070/download,Erithacus rubecula
309069,C,46,United Kingdom,www.xeno-canto.org/309069/download,Erithacus rubecula
309063,C,114,United Kingdom,www.xeno-canto.org/309063/download,Erithacus rubecula
308744,C,237,United Kingdom,www.xeno-canto.org/308744/download,Erithacus rubecula
307977,C,207,United Kingdom,www.xeno-canto.org/307977/download,Erithacus rubecula
307850,C,32,Germany,www.xeno-canto.org/307850/download,Erithacus rubecula
306805,C,59,United Kingdom,www.xeno-canto.org/306805/download,Erithacus rubecula
305664,C,407,Bulgaria,www.xeno-canto.org/305664/download,Erithacus rubecula
305493,C,450,Bulgaria,www.xeno-canto.org/305493/download,Erithacus rubecula
305488,C,549,Bulgaria,www.xeno-canto.org/305488/download,Erithacus rubecula
305282,C,173,United Kingdom,www.xeno-canto.org/305282/download,Erithacus rubecula
305277,C,150,United Kingdom,www.xeno-canto.org/305277/download,Erithacus rubecula
304894,C,181,United Kingdom,www.xeno-canto.org/304894/download,Erithacus rubecula
304893,C,252,United Kingdom,www.xeno-canto.org/304893/download,Erithacus rubecula
304891,C,175,United Kingdom,www.xeno-canto.org/304891/download,Erithacus rubecula
303697,C,62,United Kingdom,www.xeno-canto.org/303697/download,Erithacus rubecula
303500,C,128,United Kingdom,www.xeno-canto.org/303500/download,Erithacus rubecula
302140,C,181,United Kingdom,www.xeno-canto.org/302140/download,Erithacus rubecula
302139,C,140,United Kingdom,www.xeno-canto.org/302139/download,Erithacus rubecula
302138,C,229,United Kingdom,www.xeno-canto.org/302138/download,Erithacus rubecula
301304,C,160,United Kingdom,www.xeno-canto.org/301304/download,Erithacus rubecula
301008,C,181,United Kingdom,www.xeno-canto.org/301008/download,Erithacus rubecula
299847,C,249,United Kingdom,www.xeno-canto.org/299847/download,Erithacus rubecula
299846,C,250,United Kingdom,www.xeno-canto.org/299846/download,Erithacus rubecula
299455,C,123,United Kingdom,www.xeno-canto.org/299455/download,Erithacus rubecula
297816,C,24,United Kingdom,www.xeno-canto.org/297816/download,Erithacus rubecula
297815,C,5,United Kingdom,www.xeno-canto.org/297815/download,Erithacus rubecula
297717,C,55,United Kingdom,www.xeno-canto.org/297717/download,Erithacus rubecula
296944,C,73,United Kingdom,www.xeno-canto.org/296944/download,Erithacus rubecula
296943,C,251,United Kingdom,www.xeno-canto.org/296943/download,Erithacus rubecula
296935,C,114,United Kingdom,www.xeno-canto.org/296935/download,Erithacus rubecula
296863,C,20,United Kingdom,www.xeno-canto.org/296863/download,Erithacus rubecula
296862,C,248,United Kingdom,www.xeno-canto.org/296862/download,Erithacus rubecula
296859,C,30,United Kingdom,www.xeno-canto.org/296859/download,Erithacus rubecula
292435,C,86,Spain,www.xeno-canto.org/292435/download,Erithacus rubecula
292092,C,35,Tunisia,www.xeno-canto.org/292092/download,Erithacus rubecula
291379,C,106,Spain,www.xeno-canto.org/291379/download,Erithacus rubecula
291203,C,28,Germany,www.xeno-canto.org/291203/download,Erithacus rubecula
291202,C,87,Germany,www.xeno-canto.org/291202/download,Erithacus rubecula
291200,C,68,Germany,www.xeno-canto.org/291200/download,Erithacus rubecula
290299,C,47,Spain,www.xeno-canto.org/290299/download,Erithacus rubecula
288753,C,149,United Kingdom,www.xeno-canto.org/288753/download,Erithacus rubecula
288752,C,83,United Kingdom,www.xeno-canto.org/288752/download,Erithacus rubecula
288702,C,180,United Kingdom,www.xeno-canto.org/288702/download,Erithacus rubecula
288701,C,250,United Kingdom,www.xeno-canto.org/288701/download,Erithacus rubecula
288030,C,84,United Kingdom,www.xeno-canto.org/288030/download,Erithacus rubecula
287533,C,148,Germany,www.xeno-canto.org/287533/download,Erithacus rubecula
286676,C,501,Spain,www.xeno-canto.org/286676/download,Erithacus rubecula
286675,C,132,Spain,www.xeno-canto.org/286675/download,Erithacus rubecula
286674,C,517,Spain,www.xeno-canto.org/286674/download,Erithacus rubecula
286672,C,633,Spain,www.xeno-canto.org/286672/download,Erithacus rubecula
284362,C,37,United Kingdom,www.xeno-canto.org/284362/download,Erithacus rubecula
272266,C,255,Spain,www.xeno-canto.org/272266/download,Erithacus rubecula
256262,C,176,Germany,www.xeno-canto.org/256262/download,Erithacus rubecula
256260,C,112,Germany,www.xeno-canto.org/256260/download,Erithacus rubecula
256258,C,176,Germany,www.xeno-canto.org/256258/download,Erithacus rubecula
256015,C,35,Portugal,www.xeno-canto.org/256015/download,Erithacus rubecula
255836,C,399,Germany,www.xeno-canto.org/255836/download,Erithacus rubecula
255835,C,399,Germany,www.xeno-canto.org/255835/download,Erithacus rubecula
255834,C,361,Germany,www.xeno-canto.org/255834/download,Erithacus rubecula
255833,C,361,Germany,www.xeno-canto.org/255833/download,Erithacus rubecula
255831,C,361,Germany,www.xeno-canto.org/255831/download,Erithacus rubecula
255828,C,414,Germany,www.xeno-canto.org/255828/download,Erithacus rubecula
255652,C,491,Germany,www.xeno-canto.org/255652/download,Erithacus rubecula
255651,C,491,Germany,www.xeno-canto.org/255651/download,Erithacus rubecula
255650,C,491,Germany,www.xeno-canto.org/255650/download,Erithacus rubecula
255580,C,105,Germany,www.xeno-canto.org/255580/download,Erithacus rubecula
255405,C,499,Germany,www.xeno-canto.org/255405/download,Erithacus rubecula
255404,C,262,Germany,www.xeno-canto.org/255404/download,Erithacus rubecula
255403,C,237,Germany,www.xeno-canto.org/255403/download,Erithacus rubecula
255401,C,125,Germany,www.xeno-canto.org/255401/download,Erithacus rubecula
255229,C,587,Germany,www.xeno-canto.org/255229/download,Erithacus rubecula
255228,C,463,Germany,www.xeno-canto.org/255228/download,Erithacus rubecula
255227,C,589,Germany,www.xeno-canto.org/255227/download,Erithacus rubecula
255226,C,468,Germany,www.xeno-canto.org/255226/download,Erithacus rubecula
255080,C,602,Germany,www.xeno-canto.org/255080/download,Erithacus rubecula
253071,C,100,Spain,www.xeno-canto.org/253071/download,Erithacus rubecula
252002,C,7,Sweden,www.xeno-canto.org/252002/download,Erithacus rubecula
248040,C,102,Russian Federation,www.xeno-canto.org/248040/download,Erithacus rubecula
243320,C,49,Germany,www.xeno-canto.org/243320/download,Erithacus rubecula
239901,C,152,United Kingdom,www.xeno-canto.org/239901/download,Erithacus rubecula
239680,C,483,Spain,www.xeno-canto.org/239680/download,Erithacus rubecula
238571,C,35,Germany,www.xeno-canto.org/238571/download,Erithacus rubecula
238570,C,171,Germany,www.xeno-canto.org/238570/download,Erithacus rubecula
238569,C,92,Germany,www.xeno-canto.org/238569/download,Erithacus rubecula
238568,C,112,Germany,www.xeno-canto.org/238568/download,Erithacus rubecula
238567,C,73,Germany,www.xeno-canto.org/238567/download,Erithacus rubecula
237075,C,59,Germany,www.xeno-canto.org/237075/download,Erithacus rubecula
234494,C,46,Czech Republic,www.xeno-canto.org/234494/download,Erithacus rubecula
229411,C,107,United Kingdom,www.xeno-canto.org/229411/download,Erithacus rubecula
218034,C,32,Germany,www.xeno-canto.org/218034/download,Erithacus rubecula
218033,C,70,Germany,www.xeno-canto.org/218033/download,Erithacus rubecula
215686,C,50,United Kingdom,www.xeno-canto.org/215686/download,Erithacus rubecula
215259,C,81,United Kingdom,www.xeno-canto.org/215259/download,Erithacus rubecula
215105,C,190,United Kingdom,www.xeno-canto.org/215105/download,Erithacus rubecula
215099,C,42,United Kingdom,www.xeno-canto.org/215099/download,Erithacus rubecula
215085,C,66,Germany,www.xeno-canto.org/215085/download,Erithacus rubecula
214891,C,122,United Kingdom,www.xeno-canto.org/214891/download,Erithacus rubecula
213948,C,254,United Kingdom,www.xeno-canto.org/213948/download,Erithacus rubecula
213930,C,87,United Kingdom,www.xeno-canto.org/213930/download,Erithacus rubecula
213929,C,102,United Kingdom,www.xeno-canto.org/213929/download,Erithacus rubecula
213857,C,249,United Kingdom,www.xeno-canto.org/213857/download,Erithacus rubecula
213463,C,124,United Kingdom,www.xeno-canto.org/213463/download,Erithacus rubecula
213461,C,139,United Kingdom,www.xeno-canto.org/213461/download,Erithacus rubecula
213255,C,162,United Kingdom,www.xeno-canto.org/213255/download,Erithacus rubecula
213254,C,120,United Kingdom,www.xeno-canto.org/213254/download,Erithacus rubecula
213101,C,65,United Kingdom,www.xeno-canto.org/213101/download,Erithacus rubecula
213085,C,119,United Kingdom,www.xeno-canto.org/213085/download,Erithacus rubecula
212950,C,104,United Kingdom,www.xeno-canto.org/212950/download,Erithacus rubecula
211476,C,50,Spain,www.xeno-canto.org/211476/download,Erithacus rubecula
211474,C,27,Germany,www.xeno-canto.org/211474/download,Erithacus rubecula
210431,C,46,United Kingdom,www.xeno-canto.org/210431/download,Erithacus rubecula
210430,C,28,United Kingdom,www.xeno-canto.org/210430/download,Erithacus rubecula
209418,C,117,Spain,www.xeno-canto.org/209418/download,Erithacus rubecula
209417,C,33,Spain,www.xeno-canto.org/209417/download,Erithacus rubecula
209411,C,87,Spain,www.xeno-canto.org/209411/download,Erithacus rubecula
209410,C,144,Spain,www.xeno-canto.org/209410/download,Erithacus rubecula
208061,C,39,Spain,www.xeno-canto.org/208061/download,Erithacus rubecula
207401,C,56,United Kingdom,www.xeno-canto.org/207401/download,Erithacus rubecula
207400,C,250,United Kingdom,www.xeno-canto.org/207400/download,Erithacus rubecula
202994,C,40,Germany,www.xeno-canto.org/202994/download,Erithacus rubecula
202507,C,61,Spain,www.xeno-canto.org/202507/download,Erithacus rubecula
202501,C,24,Spain,www.xeno-canto.org/202501/download,Erithacus rubecula
202375,C,74,Germany,www.xeno-canto.org/202375/download,Erithacus rubecula
201644,C,89,Spain,www.xeno-canto.org/201644/download,Erithacus rubecula
201639,C,49,Germany,www.xeno-canto.org/201639/download,Erithacus rubecula
201617,C,4,Italy,www.xeno-canto.org/201617/download,Erithacus rubecula
201591,C,24,Spain,www.xeno-canto.org/201591/download,Erithacus rubecula
199859,C,36,United Kingdom,www.xeno-canto.org/199859/download,Erithacus rubecula
199858,C,51,United Kingdom,www.xeno-canto.org/199858/download,Erithacus rubecula
199567,C,51,Spain,www.xeno-canto.org/199567/download,Erithacus rubecula
199547,C,118,United Kingdom,www.xeno-canto.org/199547/download,Erithacus rubecula
199546,C,29,United Kingdom,www.xeno-canto.org/199546/download,Erithacus rubecula
199501,C,61,Spain,www.xeno-canto.org/199501/download,Erithacus rubecula
199480,C,224,Russian Federation,www.xeno-canto.org/199480/download,Erithacus rubecula
197788,C,69,Russian Federation,www.xeno-canto.org/197788/download,Erithacus rubecula
192927,C,29,Germany,www.xeno-canto.org/192927/download,Erithacus rubecula
183608,C,73,Germany,www.xeno-canto.org/183608/download,Erithacus rubecula
183599,C,506,Germany,www.xeno-canto.org/183599/download,Erithacus rubecula
183388,C,43,Lithuania,www.xeno-canto.org/183388/download,Erithacus rubecula
180055,C,3142,Germany,www.xeno-canto.org/180055/download,Erithacus rubecula
180051,C,250,United Kingdom,www.xeno-canto.org/180051/download,Erithacus rubecula
179063,C,202,Germany,www.xeno-canto.org/179063/download,Erithacus rubecula
179060,C,195,Germany,www.xeno-canto.org/179060/download,Erithacus rubecula
171708,C,232,Germany,www.xeno-canto.org/171708/download,Erithacus rubecula
171461,C,83,Germany,www.xeno-canto.org/171461/download,Erithacus rubecula
171127,C,148,Germany,www.xeno-canto.org/171127/download,Erithacus rubecula
170971,C,58,Spain,www.xeno-canto.org/170971/download,Erithacus rubecula
170968,C,46,Spain,www.xeno-canto.org/170968/download,Erithacus rubecula
170967,C,123,Spain,www.xeno-canto.org/170967/download,Erithacus rubecula
170738,C,157,Germany,www.xeno-canto.org/170738/download,Erithacus rubecula
170293,C,119,Germany,www.xeno-canto.org/170293/download,Erithacus rubecula
170071,C,29,United Kingdom,www.xeno-canto.org/170071/download,Erithacus rubecula
169620,C,79,Germany,www.xeno-canto.org/169620/download,Erithacus rubecula
167464,C,45,United Kingdom,www.xeno-canto.org/167464/download,Erithacus rubecula
165749,C,250,Spain,www.xeno-canto.org/165749/download,Erithacus rubecula
165748,C,76,Spain,www.xeno-canto.org/165748/download,Erithacus rubecula
165747,C,70,Spain,www.xeno-canto.org/165747/download,Erithacus rubecula
162223,C,86,France,www.xeno-canto.org/162223/download,Erithacus rubecula
155255,C,61,Germany,www.xeno-canto.org/155255/download,Erithacus rubecula
150511,C,9,France,www.xeno-canto.org/150511/download,Erithacus rubecula
148748,C,54,Germany,www.xeno-canto.org/148748/download,Erithacus rubecula
148706,C,24,United Kingdom,www.xeno-canto.org/148706/download,Erithacus rubecula
148705,C,61,United Kingdom,www.xeno-canto.org/148705/download,Erithacus rubecula
141299,C,166,Germany,www.xeno-canto.org/141299/download,Erithacus rubecula
141296,C,203,Germany,www.xeno-canto.org/141296/download,Erithacus rubecula
134407,C,89,Spain,www.xeno-canto.org/134407/download,Erithacus rubecula
134267,C,62,Poland,www.xeno-canto.org/134267/download,Erithacus rubecula
132109,C,94,Russian Federation,www.xeno-canto.org/132109/download,Erithacus rubecula
132096,C,67,Russian Federation,www.xeno-canto.org/132096/download,Erithacus rubecula
130218,C,56,Russian Federation,www.xeno-canto.org/130218/download,Erithacus rubecula
128679,C,31,Russian Federation,www.xeno-canto.org/128679/download,Erithacus rubecula
127078,C,124,Germany,www.xeno-canto.org/127078/download,Erithacus rubecula
103929,C,65,Russian Federation,www.xeno-canto.org/103929/download,Erithacus rubecula
93839,C,38,United Kingdom,www.xeno-canto.org/93839/download,Erithacus rubecula
92888,C,55,Netherlands,www.xeno-canto.org/92888/download,Erithacus rubecula
92732,C,83,Germany,www.xeno-canto.org/92732/download,Erithacus rubecula
67009,C,29,Germany,www.xeno-canto.org/67009/download,Erithacus rubecula
59772,C,23,United Kingdom,www.xeno-canto.org/59772/download,Erithacus rubecula
59771,C,83,United Kingdom,www.xeno-canto.org/59771/download,Erithacus rubecula
54975,C,82,France,www.xeno-canto.org/54975/download,Erithacus rubecula
44440,C,104,United Kingdom,www.xeno-canto.org/44440/download,Erithacus rubecula
534643,D,658,Germany,www.xeno-canto.org/534643/download,Erithacus rubecula
534550,D,1180,Germany,www.xeno-canto.org/534550/download,Erithacus rubecula
529973,D,131,United Kingdom,www.xeno-canto.org/529973/download,Erithacus rubecula
522496,D,133,United Kingdom,www.xeno-canto.org/522496/download,Erithacus rubecula
521307,D,122,United Kingdom,www.xeno-canto.org/521307/download,Erithacus rubecula
520202,D,253,United Kingdom,www.xeno-canto.org/520202/download,Erithacus rubecula
520200,D,181,United Kingdom,www.xeno-canto.org/520200/download,Erithacus rubecula
517560,D,36,United Kingdom,www.xeno-canto.org/517560/download,Erithacus rubecula
517558,D,84,United Kingdom,www.xeno-canto.org/517558/download,Erithacus rubecula
515527,D,24,Serbia,www.xeno-canto.org/515527/download,Erithacus rubecula
514110,D,205,United Kingdom,www.xeno-canto.org/514110/download,Erithacus rubecula
504558,D,26,Germany,www.xeno-canto.org/504558/download,Erithacus rubecula
498747,D,190,Germany,www.xeno-canto.org/498747/download,Erithacus rubecula
479447,D,52,United Kingdom,www.xeno-canto.org/479447/download,Erithacus rubecula
479446,D,77,United Kingdom,www.xeno-canto.org/479446/download,Erithacus rubecula
467179,D,61,Ukraine,www.xeno-canto.org/467179/download,Erithacus rubecula
465039,D,15,United Kingdom,www.xeno-canto.org/465039/download,Erithacus rubecula
463350,D,105,United Kingdom,www.xeno-canto.org/463350/download,Erithacus rubecula
454901,D,292,United Kingdom,www.xeno-canto.org/454901/download,Erithacus rubecula
454900,D,499,United Kingdom,www.xeno-canto.org/454900/download,Erithacus rubecula
444195,D,42,Belgium,www.xeno-canto.org/444195/download,Erithacus rubecula
443920,D,30,Portugal,www.xeno-canto.org/443920/download,Erithacus rubecula
441752,D,6,Czech Republic,www.xeno-canto.org/441752/download,Erithacus rubecula
440989,D,71,Netherlands,www.xeno-canto.org/440989/download,Erithacus rubecula
438321,D,7,United Kingdom,www.xeno-canto.org/438321/download,Erithacus rubecula
436440,D,13,United Kingdom,www.xeno-canto.org/436440/download,Erithacus rubecula
434199,D,21,Italy,www.xeno-canto.org/434199/download,Erithacus rubecula
434198,D,62,Italy,www.xeno-canto.org/434198/download,Erithacus rubecula
415661,D,69,Montenegro,www.xeno-canto.org/415661/download,Erithacus rubecula
403355,D,58,United Kingdom,www.xeno-canto.org/403355/download,Erithacus rubecula
403103,D,43,United Kingdom,www.xeno-canto.org/403103/download,Erithacus rubecula
402920,D,311,United Kingdom,www.xeno-canto.org/402920/download,Erithacus rubecula
402919,D,497,United Kingdom,www.xeno-canto.org/402919/download,Erithacus rubecula
395034,D,37,United Kingdom,www.xeno-canto.org/395034/download,Erithacus rubecula
392101,D,270,United Kingdom,www.xeno-canto.org/392101/download,Erithacus rubecula
392100,D,142,United Kingdom,www.xeno-canto.org/392100/download,Erithacus rubecula
389606,D,109,United Kingdom,www.xeno-canto.org/389606/download,Erithacus rubecula
375996,D,6,Switzerland,www.xeno-canto.org/375996/download,Erithacus rubecula
374148,D,103,United Kingdom,www.xeno-canto.org/374148/download,Erithacus rubecula
374147,D,52,United Kingdom,www.xeno-canto.org/374147/download,Erithacus rubecula
374146,D,20,United Kingdom,www.xeno-canto.org/374146/download,Erithacus rubecula
374144,D,17,United Kingdom,www.xeno-canto.org/374144/download,Erithacus rubecula
365121,D,495,United Kingdom,www.xeno-canto.org/365121/download,Erithacus rubecula
360883,D,306,United Kingdom,www.xeno-canto.org/360883/download,Erithacus rubecula
360882,D,100,United Kingdom,www.xeno-canto.org/360882/download,Erithacus rubecula
360881,D,148,United Kingdom,www.xeno-canto.org/360881/download,Erithacus rubecula
360880,D,150,United Kingdom,www.xeno-canto.org/360880/download,Erithacus rubecula
360835,D,31,Hungary,www.xeno-canto.org/360835/download,Erithacus rubecula
360467,D,140,Germany,www.xeno-canto.org/360467/download,Erithacus rubecula
353087,D,311,Germany,www.xeno-canto.org/353087/download,Erithacus rubecula
351493,D,872,Germany,www.xeno-canto.org/351493/download,Erithacus rubecula
350154,D,174,United Kingdom,www.xeno-canto.org/350154/download,Erithacus rubecula
349502,D,180,Germany,www.xeno-canto.org/349502/download,Erithacus rubecula
349143,D,268,Germany,www.xeno-canto.org/349143/download,Erithacus rubecula
336310,D,134,Germany,www.xeno-canto.org/336310/download,Erithacus rubecula
336218,D,8,Italy,www.xeno-canto.org/336218/download,Erithacus rubecula
328560,D,276,United Kingdom,www.xeno-canto.org/328560/download,Erithacus rubecula
327677,D,19,Italy,www.xeno-canto.org/327677/download,Erithacus rubecula
327034,D,1608,Germany,www.xeno-canto.org/327034/download,Erithacus rubecula
327030,D,384,Germany,www.xeno-canto.org/327030/download,Erithacus rubecula
327017,D,1171,Germany,www.xeno-canto.org/327017/download,Erithacus rubecula
326972,D,1009,Germany,www.xeno-canto.org/326972/download,Erithacus rubecula
326971,D,659,Germany,www.xeno-canto.org/326971/download,Erithacus rubecula
326956,D,439,Germany,www.xeno-canto.org/326956/download,Erithacus rubecula
326955,D,899,Germany,www.xeno-canto.org/326955/download,Erithacus rubecula
312544,D,146,United Kingdom,www.xeno-canto.org/312544/download,Erithacus rubecula
312543,D,148,United Kingdom,www.xeno-canto.org/312543/download,Erithacus rubecula
310534,D,23,France,www.xeno-canto.org/310534/download,Erithacus rubecula
310439,D,114,United Kingdom,www.xeno-canto.org/310439/download,Erithacus rubecula
310437,D,182,United Kingdom,www.xeno-canto.org/310437/download,Erithacus rubecula
310436,D,88,United Kingdom,www.xeno-canto.org/310436/download,Erithacus rubecula
310435,D,111,United Kingdom,www.xeno-canto.org/310435/download,Erithacus rubecula
305301,D,109,Spain,www.xeno-canto.org/305301/download,Erithacus rubecula
305300,D,24,Spain,www.xeno-canto.org/305300/download,Erithacus rubecula
304048,D,49,United Kingdom,www.xeno-canto.org/304048/download,Erithacus rubecula
303003,D,93,United Kingdom,www.xeno-canto.org/303003/download,Erithacus rubecula
303002,D,251,United Kingdom,www.xeno-canto.org/303002/download,Erithacus rubecula
296874,D,81,United Kingdom,www.xeno-canto.org/296874/download,Erithacus rubecula
291998,D,20,Netherlands,www.xeno-canto.org/291998/download,Erithacus rubecula
256367,D,54,Germany,www.xeno-canto.org/256367/download,Erithacus rubecula
248076,D,207,Germany,www.xeno-canto.org/248076/download,Erithacus rubecula
248075,D,154,Germany,www.xeno-canto.org/248075/download,Erithacus rubecula
248074,D,154,Germany,www.xeno-canto.org/248074/download,Erithacus rubecula
248073,D,154,Germany,www.xeno-canto.org/248073/download,Erithacus rubecula
248072,D,154,Germany,www.xeno-canto.org/248072/download,Erithacus rubecula
248071,D,165,Germany,www.xeno-canto.org/248071/download,Erithacus rubecula
248070,D,165,Germany,www.xeno-canto.org/248070/download,Erithacus rubecula
246624,D,73,Germany,www.xeno-canto.org/246624/download,Erithacus rubecula
246623,D,112,Germany,www.xeno-canto.org/246623/download,Erithacus rubecula
245851,D,33,Romania,www.xeno-canto.org/245851/download,Erithacus rubecula
237062,D,166,Germany,www.xeno-canto.org/237062/download,Erithacus rubecula
235310,D,35,Germany,www.xeno-canto.org/235310/download,Erithacus rubecula
235305,D,268,Germany,www.xeno-canto.org/235305/download,Erithacus rubecula
209416,D,28,Spain,www.xeno-canto.org/209416/download,Erithacus rubecula
209412,D,54,Spain,www.xeno-canto.org/209412/download,Erithacus rubecula
201592,D,38,Spain,www.xeno-canto.org/201592/download,Erithacus rubecula
196917,D,119,Germany,www.xeno-canto.org/196917/download,Erithacus rubecula
194564,D,299,Germany,www.xeno-canto.org/194564/download,Erithacus rubecula
