iD,quality,length,country,url,birdName
387257,A,48,United Kingdom,www.xeno-canto.org/387257/download,Erithacus rubecula
387256,A,31,United Kingdom,www.xeno-canto.org/387256/download,Erithacus rubecula
385569,A,42,Germany,www.xeno-canto.org/385569/download,Erithacus rubecula
382639,A,49,Germany,www.xeno-canto.org/382639/download,Erithacus rubecula
380343,A,49,Germany,www.xeno-canto.org/380343/download,Erithacus rubecula
379969,A,74,Belgium,www.xeno-canto.org/379969/download,Erithacus rubecula
379778,A,89,Germany,www.xeno-canto.org/379778/download,Erithacus rubecula
377471,A,72,Germany,www.xeno-canto.org/377471/download,Erithacus rubecula
377470,A,50,Germany,www.xeno-canto.org/377470/download,Erithacus rubecula
377467,A,57,France,www.xeno-canto.org/377467/download,Erithacus rubecula
377466,A,27,Germany,www.xeno-canto.org/377466/download,Erithacus rubecula
377459,A,68,Germany,www.xeno-canto.org/377459/download,Erithacus rubecula
377455,A,47,Germany,www.xeno-canto.org/377455/download,Erithacus rubecula
377452,A,66,Germany,www.xeno-canto.org/377452/download,Erithacus rubecula
377450,A,93,Germany,www.xeno-canto.org/377450/download,Erithacus rubecula
377448,A,56,Germany,www.xeno-canto.org/377448/download,Erithacus rubecula
377437,A,70,Germany,www.xeno-canto.org/377437/download,Erithacus rubecula
377432,A,44,Germany,www.xeno-canto.org/377432/download,Erithacus rubecula
377428,A,79,Germany,www.xeno-canto.org/377428/download,Erithacus rubecula
377424,A,62,Germany,www.xeno-canto.org/377424/download,Erithacus rubecula
377247,A,75,Germany,www.xeno-canto.org/377247/download,Erithacus rubecula
377244,A,71,Germany,www.xeno-canto.org/377244/download,Erithacus rubecula
377238,A,40,Germany,www.xeno-canto.org/377238/download,Erithacus rubecula
376752,A,45,Germany,www.xeno-canto.org/376752/download,Erithacus rubecula
376751,A,47,Germany,www.xeno-canto.org/376751/download,Erithacus rubecula
376749,A,51,Germany,www.xeno-canto.org/376749/download,Erithacus rubecula
376748,A,64,Germany,www.xeno-canto.org/376748/download,Erithacus rubecula
376746,A,38,Germany,www.xeno-canto.org/376746/download,Erithacus rubecula
374972,A,30,Portugal,www.xeno-canto.org/374972/download,Erithacus rubecula
374971,A,20,Portugal,www.xeno-canto.org/374971/download,Erithacus rubecula
374885,A,47,Portugal,www.xeno-canto.org/374885/download,Erithacus rubecula
365130,A,33,Sweden,www.xeno-canto.org/365130/download,Erithacus rubecula
363397,A,33,Sweden,www.xeno-canto.org/363397/download,Erithacus rubecula
361912,A,60,Germany,www.xeno-canto.org/361912/download,Erithacus rubecula
361905,A,73,Germany,www.xeno-canto.org/361905/download,Erithacus rubecula
361478,A,32,Italy,www.xeno-canto.org/361478/download,Erithacus rubecula
361458,A,36,Belgium,www.xeno-canto.org/361458/download,Erithacus rubecula
361267,A,54,Spain,www.xeno-canto.org/361267/download,Erithacus rubecula
361259,A,62,Portugal,www.xeno-canto.org/361259/download,Erithacus rubecula
358975,A,26,Belgium,www.xeno-canto.org/358975/download,Erithacus rubecula
358720,A,52,Spain,www.xeno-canto.org/358720/download,Erithacus rubecula
358533,A,34,United Kingdom,www.xeno-canto.org/358533/download,Erithacus rubecula
357392,A,96,Spain,www.xeno-canto.org/357392/download,Erithacus rubecula
355282,A,49,United Kingdom,www.xeno-canto.org/355282/download,Erithacus rubecula
355272,A,55,United Kingdom,www.xeno-canto.org/355272/download,Erithacus rubecula
354651,A,87,United Kingdom,www.xeno-canto.org/354651/download,Erithacus rubecula
353998,A,36,France,www.xeno-canto.org/353998/download,Erithacus rubecula
351519,A,92,Germany,www.xeno-canto.org/351519/download,Erithacus rubecula
351070,A,60,Germany,www.xeno-canto.org/351070/download,Erithacus rubecula
351063,A,55,France,www.xeno-canto.org/351063/download,Erithacus rubecula
351060,A,97,France,www.xeno-canto.org/351060/download,Erithacus rubecula
351035,A,28,Germany,www.xeno-canto.org/351035/download,Erithacus rubecula
349141,A,25,Germany,www.xeno-canto.org/349141/download,Erithacus rubecula
337813,A,77,France,www.xeno-canto.org/337813/download,Erithacus rubecula
337812,A,37,France,www.xeno-canto.org/337812/download,Erithacus rubecula
337809,A,57,France,www.xeno-canto.org/337809/download,Erithacus rubecula
326508,A,94,Germany,www.xeno-canto.org/326508/download,Erithacus rubecula
325630,A,81,Austria,www.xeno-canto.org/325630/download,Erithacus rubecula
324779,A,56,Norway,www.xeno-canto.org/324779/download,Erithacus rubecula
324778,A,30,Norway,www.xeno-canto.org/324778/download,Erithacus rubecula
321417,A,80,Germany,www.xeno-canto.org/321417/download,Erithacus rubecula
321416,A,67,Germany,www.xeno-canto.org/321416/download,Erithacus rubecula
321408,A,70,Germany,www.xeno-canto.org/321408/download,Erithacus rubecula
320400,A,66,Germany,www.xeno-canto.org/320400/download,Erithacus rubecula
319640,A,55,Netherlands,www.xeno-canto.org/319640/download,Erithacus rubecula
317906,A,54,Poland,www.xeno-canto.org/317906/download,Erithacus rubecula
316387,A,89,Portugal,www.xeno-canto.org/316387/download,Erithacus rubecula
316138,A,64,Italy,www.xeno-canto.org/316138/download,Erithacus rubecula
314552,A,56,Norway,www.xeno-canto.org/314552/download,Erithacus rubecula
312569,A,18,France,www.xeno-canto.org/312569/download,Erithacus rubecula
312016,A,55,Finland,www.xeno-canto.org/312016/download,Erithacus rubecula
311019,A,17,Russian Federation,www.xeno-canto.org/311019/download,Erithacus rubecula
310266,A,25,Belarus,www.xeno-canto.org/310266/download,Erithacus rubecula
309127,A,98,Spain,www.xeno-canto.org/309127/download,Erithacus rubecula
309126,A,11,Spain,www.xeno-canto.org/309126/download,Erithacus rubecula
308196,A,78,Germany,www.xeno-canto.org/308196/download,Erithacus rubecula
308188,A,92,Germany,www.xeno-canto.org/308188/download,Erithacus rubecula
308172,A,35,Germany,www.xeno-canto.org/308172/download,Erithacus rubecula
308007,A,59,Spain,www.xeno-canto.org/308007/download,Erithacus rubecula
307735,A,45,Tunisia,www.xeno-canto.org/307735/download,Erithacus rubecula
306198,A,30,Germany,www.xeno-canto.org/306198/download,Erithacus rubecula
304949,A,99,Turkey,www.xeno-canto.org/304949/download,Erithacus rubecula
304941,A,71,United Kingdom,www.xeno-canto.org/304941/download,Erithacus rubecula
301797,A,53,Netherlands,www.xeno-canto.org/301797/download,Erithacus rubecula
299823,A,63,Germany,www.xeno-canto.org/299823/download,Erithacus rubecula
299405,A,88,France,www.xeno-canto.org/299405/download,Erithacus rubecula
299253,A,23,Germany,www.xeno-canto.org/299253/download,Erithacus rubecula
299248,A,66,Germany,www.xeno-canto.org/299248/download,Erithacus rubecula
299243,A,31,Germany,www.xeno-canto.org/299243/download,Erithacus rubecula
298725,A,77,France,www.xeno-canto.org/298725/download,Erithacus rubecula
298724,A,40,Germany,www.xeno-canto.org/298724/download,Erithacus rubecula
298712,A,30,Germany,www.xeno-canto.org/298712/download,Erithacus rubecula
298710,A,62,France,www.xeno-canto.org/298710/download,Erithacus rubecula
298703,A,39,Germany,www.xeno-canto.org/298703/download,Erithacus rubecula
298685,A,17,Germany,www.xeno-canto.org/298685/download,Erithacus rubecula
298682,A,63,Germany,www.xeno-canto.org/298682/download,Erithacus rubecula
298614,A,93,France,www.xeno-canto.org/298614/download,Erithacus rubecula
298216,A,67,France,www.xeno-canto.org/298216/download,Erithacus rubecula
297926,A,64,France,www.xeno-canto.org/297926/download,Erithacus rubecula
297823,A,15,France,www.xeno-canto.org/297823/download,Erithacus rubecula
297729,A,41,France,www.xeno-canto.org/297729/download,Erithacus rubecula
291937,A,29,Spain,www.xeno-canto.org/291937/download,Erithacus rubecula
291115,A,49,Portugal,www.xeno-canto.org/291115/download,Erithacus rubecula
289636,A,27,France,www.xeno-canto.org/289636/download,Erithacus rubecula
288215,A,60,France,www.xeno-canto.org/288215/download,Erithacus rubecula
288214,A,59,France,www.xeno-canto.org/288214/download,Erithacus rubecula
287183,A,22,Germany,www.xeno-canto.org/287183/download,Erithacus rubecula
283965,A,83,Italy,www.xeno-canto.org/283965/download,Erithacus rubecula
282043,A,33,United Kingdom,www.xeno-canto.org/282043/download,Erithacus rubecula
281390,A,25,Belgium,www.xeno-canto.org/281390/download,Erithacus rubecula
281388,A,66,Belgium,www.xeno-canto.org/281388/download,Erithacus rubecula
281387,A,58,Belgium,www.xeno-canto.org/281387/download,Erithacus rubecula
281386,A,92,Belgium,www.xeno-canto.org/281386/download,Erithacus rubecula
281385,A,71,Belgium,www.xeno-canto.org/281385/download,Erithacus rubecula
278564,A,53,Spain,www.xeno-canto.org/278564/download,Erithacus rubecula
274750,A,33,Spain,www.xeno-canto.org/274750/download,Erithacus rubecula
270388,A,57,France,www.xeno-canto.org/270388/download,Erithacus rubecula
253288,A,76,France,www.xeno-canto.org/253288/download,Erithacus rubecula
252289,A,99,Poland,www.xeno-canto.org/252289/download,Erithacus rubecula
244695,A,46,Tunisia,www.xeno-canto.org/244695/download,Erithacus rubecula
240922,A,86,France,www.xeno-canto.org/240922/download,Erithacus rubecula
240918,A,45,France,www.xeno-canto.org/240918/download,Erithacus rubecula
240528,A,61,France,www.xeno-canto.org/240528/download,Erithacus rubecula
236517,A,41,Norway,www.xeno-canto.org/236517/download,Erithacus rubecula
235968,A,50,France,www.xeno-canto.org/235968/download,Erithacus rubecula
234111,A,72,Poland,www.xeno-canto.org/234111/download,Erithacus rubecula
233572,A,55,Germany,www.xeno-canto.org/233572/download,Erithacus rubecula
216175,A,65,Spain,www.xeno-canto.org/216175/download,Erithacus rubecula
215370,A,95,Germany,www.xeno-canto.org/215370/download,Erithacus rubecula
215109,A,16,Spain,www.xeno-canto.org/215109/download,Erithacus rubecula
215039,A,65,Germany,www.xeno-canto.org/215039/download,Erithacus rubecula
214505,A,64,Sweden,www.xeno-canto.org/214505/download,Erithacus rubecula
213377,A,69,Finland,www.xeno-canto.org/213377/download,Erithacus rubecula
211648,A,42,Finland,www.xeno-canto.org/211648/download,Erithacus rubecula
211318,A,88,United Kingdom,www.xeno-canto.org/211318/download,Erithacus rubecula
210068,A,74,Finland,www.xeno-canto.org/210068/download,Erithacus rubecula
199114,A,95,Netherlands,www.xeno-canto.org/199114/download,Erithacus rubecula
198606,A,81,United Kingdom,www.xeno-canto.org/198606/download,Erithacus rubecula
183418,A,47,United Kingdom,www.xeno-canto.org/183418/download,Erithacus rubecula
181900,A,59,Morocco,www.xeno-canto.org/181900/download,Erithacus rubecula
173836,A,34,Spain,www.xeno-canto.org/173836/download,Erithacus rubecula
173649,A,48,Switzerland,www.xeno-canto.org/173649/download,Erithacus rubecula
167916,A,15,Germany,www.xeno-canto.org/167916/download,Erithacus rubecula
167914,A,22,Germany,www.xeno-canto.org/167914/download,Erithacus rubecula
161926,A,45,France,www.xeno-canto.org/161926/download,Erithacus rubecula
161553,A,31,France,www.xeno-canto.org/161553/download,Erithacus rubecula
161532,A,40,France,www.xeno-canto.org/161532/download,Erithacus rubecula
156779,A,58,France,www.xeno-canto.org/156779/download,Erithacus rubecula
149990,A,17,Andorra,www.xeno-canto.org/149990/download,Erithacus rubecula
148990,A,15,Russian Federation,www.xeno-canto.org/148990/download,Erithacus rubecula
142805,A,62,Belgium,www.xeno-canto.org/142805/download,Erithacus rubecula
142294,A,33,Belgium,www.xeno-canto.org/142294/download,Erithacus rubecula
140556,A,71,Poland,www.xeno-canto.org/140556/download,Erithacus rubecula
140083,A,58,France,www.xeno-canto.org/140083/download,Erithacus rubecula
139124,A,73,Finland,www.xeno-canto.org/139124/download,Erithacus rubecula
138851,A,49,France,www.xeno-canto.org/138851/download,Erithacus rubecula
138850,A,43,France,www.xeno-canto.org/138850/download,Erithacus rubecula
138849,A,56,France,www.xeno-canto.org/138849/download,Erithacus rubecula
138841,A,46,France,www.xeno-canto.org/138841/download,Erithacus rubecula
138838,A,58,France,www.xeno-canto.org/138838/download,Erithacus rubecula
138380,A,80,France,www.xeno-canto.org/138380/download,Erithacus rubecula
138369,A,41,Germany,www.xeno-canto.org/138369/download,Erithacus rubecula
136659,A,94,Poland,www.xeno-canto.org/136659/download,Erithacus rubecula
135377,A,44,France,www.xeno-canto.org/135377/download,Erithacus rubecula
134110,A,30,Italy,www.xeno-canto.org/134110/download,Erithacus rubecula
133862,A,76,United Kingdom,www.xeno-canto.org/133862/download,Erithacus rubecula
133407,A,21,Germany,www.xeno-canto.org/133407/download,Erithacus rubecula
132002,A,48,France,www.xeno-canto.org/132002/download,Erithacus rubecula
131007,A,64,Italy,www.xeno-canto.org/131007/download,Erithacus rubecula
129481,A,81,Poland,www.xeno-canto.org/129481/download,Erithacus rubecula
129479,A,90,Poland,www.xeno-canto.org/129479/download,Erithacus rubecula
128956,A,30,France,www.xeno-canto.org/128956/download,Erithacus rubecula
128706,A,37,Germany,www.xeno-canto.org/128706/download,Erithacus rubecula
124988,A,70,United Kingdom,www.xeno-canto.org/124988/download,Erithacus rubecula
123962,A,51,France,www.xeno-canto.org/123962/download,Erithacus rubecula
120943,A,68,Poland,www.xeno-canto.org/120943/download,Erithacus rubecula
118533,A,26,Italy,www.xeno-canto.org/118533/download,Erithacus rubecula
115653,A,21,Norway,www.xeno-canto.org/115653/download,Erithacus rubecula
112900,A,22,Netherlands,www.xeno-canto.org/112900/download,Erithacus rubecula
112781,A,64,Sweden,www.xeno-canto.org/112781/download,Erithacus rubecula
112337,A,73,Norway,www.xeno-canto.org/112337/download,Erithacus rubecula
103717,A,48,Slovakia,www.xeno-canto.org/103717/download,Erithacus rubecula
103405,A,48,Poland,www.xeno-canto.org/103405/download,Erithacus rubecula
103121,A,82,United Kingdom,www.xeno-canto.org/103121/download,Erithacus rubecula
102195,A,84,Belgium,www.xeno-canto.org/102195/download,Erithacus rubecula
102082,A,93,Poland,www.xeno-canto.org/102082/download,Erithacus rubecula
101532,A,38,France,www.xeno-canto.org/101532/download,Erithacus rubecula
101531,A,66,France,www.xeno-canto.org/101531/download,Erithacus rubecula
101530,A,30,France,www.xeno-canto.org/101530/download,Erithacus rubecula
101529,A,59,France,www.xeno-canto.org/101529/download,Erithacus rubecula
101528,A,64,France,www.xeno-canto.org/101528/download,Erithacus rubecula
101489,A,75,Netherlands,www.xeno-canto.org/101489/download,Erithacus rubecula
98839,A,43,United Kingdom,www.xeno-canto.org/98839/download,Erithacus rubecula
97782,A,90,Germany,www.xeno-canto.org/97782/download,Erithacus rubecula
97411,A,39,Sweden,www.xeno-canto.org/97411/download,Erithacus rubecula
96848,A,91,Netherlands,www.xeno-canto.org/96848/download,Erithacus rubecula
93003,A,69,Poland,www.xeno-canto.org/93003/download,Erithacus rubecula
91912,A,54,Netherlands,www.xeno-canto.org/91912/download,Erithacus rubecula
91155,A,38,Poland,www.xeno-canto.org/91155/download,Erithacus rubecula
91153,A,40,Poland,www.xeno-canto.org/91153/download,Erithacus rubecula
90432,A,86,Netherlands,www.xeno-canto.org/90432/download,Erithacus rubecula
90392,A,45,Spain,www.xeno-canto.org/90392/download,Erithacus rubecula
89966,A,63,France,www.xeno-canto.org/89966/download,Erithacus rubecula
88431,A,30,Spain,www.xeno-canto.org/88431/download,Erithacus rubecula
83279,A,80,Sweden,www.xeno-canto.org/83279/download,Erithacus rubecula
83189,A,34,Sweden,www.xeno-canto.org/83189/download,Erithacus rubecula
79054,A,80,Germany,www.xeno-canto.org/79054/download,Erithacus rubecula
78233,A,49,France,www.xeno-canto.org/78233/download,Erithacus rubecula
78230,A,17,France,www.xeno-canto.org/78230/download,Erithacus rubecula
77436,A,80,Sweden,www.xeno-canto.org/77436/download,Erithacus rubecula
77156,A,53,Czech Republic,www.xeno-canto.org/77156/download,Erithacus rubecula
77144,A,18,Czech Republic,www.xeno-canto.org/77144/download,Erithacus rubecula
75124,A,22,Czech Republic,www.xeno-canto.org/75124/download,Erithacus rubecula
75123,A,76,Czech Republic,www.xeno-canto.org/75123/download,Erithacus rubecula
75055,A,24,Denmark,www.xeno-canto.org/75055/download,Erithacus rubecula
72638,A,82,Germany,www.xeno-canto.org/72638/download,Erithacus rubecula
72252,A,22,Netherlands,www.xeno-canto.org/72252/download,Erithacus rubecula
70124,A,42,United Kingdom,www.xeno-canto.org/70124/download,Erithacus rubecula
57217,A,35,France,www.xeno-canto.org/57217/download,Erithacus rubecula
55085,A,17,France,www.xeno-canto.org/55085/download,Erithacus rubecula
54348,A,35,France,www.xeno-canto.org/54348/download,Erithacus rubecula
49820,A,37,Netherlands,www.xeno-canto.org/49820/download,Erithacus rubecula
48196,A,97,Finland,www.xeno-canto.org/48196/download,Erithacus rubecula
45952,A,59,Spain,www.xeno-canto.org/45952/download,Erithacus rubecula
45930,A,36,Spain,www.xeno-canto.org/45930/download,Erithacus rubecula
45364,A,61,Spain,www.xeno-canto.org/45364/download,Erithacus rubecula
45158,A,33,Germany,www.xeno-canto.org/45158/download,Erithacus rubecula
41057,A,60,Netherlands,www.xeno-canto.org/41057/download,Erithacus rubecula
41056,A,54,Netherlands,www.xeno-canto.org/41056/download,Erithacus rubecula
40017,A,52,Spain,www.xeno-canto.org/40017/download,Erithacus rubecula
39870,A,84,United Kingdom,www.xeno-canto.org/39870/download,Erithacus rubecula
36548,A,94,Spain,www.xeno-canto.org/36548/download,Erithacus rubecula
36272,A,42,Czech Republic,www.xeno-canto.org/36272/download,Erithacus rubecula
36194,A,65,France,www.xeno-canto.org/36194/download,Erithacus rubecula
35972,A,93,Czech Republic,www.xeno-canto.org/35972/download,Erithacus rubecula
35587,A,34,Netherlands,www.xeno-canto.org/35587/download,Erithacus rubecula
35425,A,65,Czech Republic,www.xeno-canto.org/35425/download,Erithacus rubecula
35050,A,12,Netherlands,www.xeno-canto.org/35050/download,Erithacus rubecula
35049,A,29,Netherlands,www.xeno-canto.org/35049/download,Erithacus rubecula
30283,A,65,Netherlands,www.xeno-canto.org/30283/download,Erithacus rubecula
29844,A,81,Spain,www.xeno-canto.org/29844/download,Erithacus rubecula
27555,A,92,Sweden,www.xeno-canto.org/27555/download,Erithacus rubecula
27552,A,50,Sweden,www.xeno-canto.org/27552/download,Erithacus rubecula
25639,A,59,Denmark,www.xeno-canto.org/25639/download,Erithacus rubecula
25638,A,61,Denmark,www.xeno-canto.org/25638/download,Erithacus rubecula
546699,B,62,Russian Federation,www.xeno-canto.org/546699/download,Erithacus rubecula
546459,B,74,France,www.xeno-canto.org/546459/download,Erithacus rubecula
546197,B,45,France,www.xeno-canto.org/546197/download,Erithacus rubecula
537919,B,34,France,www.xeno-canto.org/537919/download,Erithacus rubecula
536917,B,44,Netherlands,www.xeno-canto.org/536917/download,Erithacus rubecula
534076,B,85,Ireland,www.xeno-canto.org/534076/download,Erithacus rubecula
533381,B,52,Netherlands,www.xeno-canto.org/533381/download,Erithacus rubecula
533196,B,87,France,www.xeno-canto.org/533196/download,Erithacus rubecula
528260,B,60,France,www.xeno-canto.org/528260/download,Erithacus rubecula
528133,B,33,Spain,www.xeno-canto.org/528133/download,Erithacus rubecula
523111,B,66,Spain,www.xeno-canto.org/523111/download,Erithacus rubecula
513002,B,72,Netherlands,www.xeno-canto.org/513002/download,Erithacus rubecula
512586,B,33,France,www.xeno-canto.org/512586/download,Erithacus rubecula
512094,B,40,Portugal,www.xeno-canto.org/512094/download,Erithacus rubecula
512080,B,33,Portugal,www.xeno-canto.org/512080/download,Erithacus rubecula
510541,B,72,France,www.xeno-canto.org/510541/download,Erithacus rubecula
508321,B,17,Poland,www.xeno-canto.org/508321/download,Erithacus rubecula
506488,B,32,Spain,www.xeno-canto.org/506488/download,Erithacus rubecula
505491,B,28,Portugal,www.xeno-canto.org/505491/download,Erithacus rubecula
505230,B,36,Portugal,www.xeno-canto.org/505230/download,Erithacus rubecula
503171,B,48,Portugal,www.xeno-canto.org/503171/download,Erithacus rubecula
502965,B,48,Portugal,www.xeno-canto.org/502965/download,Erithacus rubecula
502696,B,26,Portugal,www.xeno-canto.org/502696/download,Erithacus rubecula
502379,B,36,France,www.xeno-canto.org/502379/download,Erithacus rubecula
502266,B,34,Portugal,www.xeno-canto.org/502266/download,Erithacus rubecula
499074,B,17,Portugal,www.xeno-canto.org/499074/download,Erithacus rubecula
495166,B,34,Netherlands,www.xeno-canto.org/495166/download,Erithacus rubecula
493916,B,32,Poland,www.xeno-canto.org/493916/download,Erithacus rubecula
493885,B,42,Italy,www.xeno-canto.org/493885/download,Erithacus rubecula
485640,B,22,Switzerland,www.xeno-canto.org/485640/download,Erithacus rubecula
482032,B,63,Germany,www.xeno-canto.org/482032/download,Erithacus rubecula
481074,B,49,Germany,www.xeno-canto.org/481074/download,Erithacus rubecula
477397,B,55,Portugal,www.xeno-canto.org/477397/download,Erithacus rubecula
475946,B,92,France,www.xeno-canto.org/475946/download,Erithacus rubecula
475563,B,87,Germany,www.xeno-canto.org/475563/download,Erithacus rubecula
475521,B,29,Germany,www.xeno-canto.org/475521/download,Erithacus rubecula
475463,B,85,France,www.xeno-canto.org/475463/download,Erithacus rubecula
473281,B,77,Netherlands,www.xeno-canto.org/473281/download,Erithacus rubecula
468267,B,85,France,www.xeno-canto.org/468267/download,Erithacus rubecula
467950,B,46,France,www.xeno-canto.org/467950/download,Erithacus rubecula
467682,B,97,Sweden,www.xeno-canto.org/467682/download,Erithacus rubecula
467524,B,53,Germany,www.xeno-canto.org/467524/download,Erithacus rubecula
466169,B,27,Germany,www.xeno-canto.org/466169/download,Erithacus rubecula
465924,B,59,Netherlands,www.xeno-canto.org/465924/download,Erithacus rubecula
465837,B,20,Spain,www.xeno-canto.org/465837/download,Erithacus rubecula
465667,B,89,Poland,www.xeno-canto.org/465667/download,Erithacus rubecula
463397,B,36,Germany,www.xeno-canto.org/463397/download,Erithacus rubecula
462917,B,59,Netherlands,www.xeno-canto.org/462917/download,Erithacus rubecula
462695,B,52,Belgium,www.xeno-canto.org/462695/download,Erithacus rubecula
459318,B,29,France,www.xeno-canto.org/459318/download,Erithacus rubecula
459185,B,18,Switzerland,www.xeno-canto.org/459185/download,Erithacus rubecula
458464,B,23,United Kingdom,www.xeno-canto.org/458464/download,Erithacus rubecula
458089,B,48,Netherlands,www.xeno-canto.org/458089/download,Erithacus rubecula
456596,B,18,Portugal,www.xeno-canto.org/456596/download,Erithacus rubecula
456556,B,45,Portugal,www.xeno-canto.org/456556/download,Erithacus rubecula
448669,B,90,Spain,www.xeno-canto.org/448669/download,Erithacus rubecula
448304,B,76,Spain,www.xeno-canto.org/448304/download,Erithacus rubecula
447485,B,20,United Kingdom,www.xeno-canto.org/447485/download,Erithacus rubecula
446937,B,56,Portugal,www.xeno-canto.org/446937/download,Erithacus rubecula
446936,B,36,Portugal,www.xeno-canto.org/446936/download,Erithacus rubecula
446934,B,26,Portugal,www.xeno-canto.org/446934/download,Erithacus rubecula
446933,B,20,Portugal,www.xeno-canto.org/446933/download,Erithacus rubecula
445408,B,56,Portugal,www.xeno-canto.org/445408/download,Erithacus rubecula
445387,B,54,Portugal,www.xeno-canto.org/445387/download,Erithacus rubecula
442947,B,19,Portugal,www.xeno-canto.org/442947/download,Erithacus rubecula
442493,B,45,Netherlands,www.xeno-canto.org/442493/download,Erithacus rubecula
442475,B,72,Netherlands,www.xeno-canto.org/442475/download,Erithacus rubecula
441786,B,25,Portugal,www.xeno-canto.org/441786/download,Erithacus rubecula
441307,B,38,Portugal,www.xeno-canto.org/441307/download,Erithacus rubecula
441306,B,22,Portugal,www.xeno-canto.org/441306/download,Erithacus rubecula
441305,B,59,Portugal,www.xeno-canto.org/441305/download,Erithacus rubecula
441303,B,28,Portugal,www.xeno-canto.org/441303/download,Erithacus rubecula
441302,B,32,Portugal,www.xeno-canto.org/441302/download,Erithacus rubecula
441301,B,84,Portugal,www.xeno-canto.org/441301/download,Erithacus rubecula
441299,B,77,Portugal,www.xeno-canto.org/441299/download,Erithacus rubecula
441297,B,25,Portugal,www.xeno-canto.org/441297/download,Erithacus rubecula
441010,B,30,Portugal,www.xeno-canto.org/441010/download,Erithacus rubecula
439717,B,34,Algeria,www.xeno-canto.org/439717/download,Erithacus rubecula
438915,B,42,Italy,www.xeno-canto.org/438915/download,Erithacus rubecula
437189,B,22,Germany,www.xeno-canto.org/437189/download,Erithacus rubecula
430812,B,24,United Kingdom,www.xeno-canto.org/430812/download,Erithacus rubecula
422024,B,33,Germany,www.xeno-canto.org/422024/download,Erithacus rubecula
422023,B,37,Germany,www.xeno-canto.org/422023/download,Erithacus rubecula
418014,B,59,Germany,www.xeno-canto.org/418014/download,Erithacus rubecula
417217,B,40,Belgium,www.xeno-canto.org/417217/download,Erithacus rubecula
416578,B,50,Portugal,www.xeno-canto.org/416578/download,Erithacus rubecula
414746,B,64,Portugal,www.xeno-canto.org/414746/download,Erithacus rubecula
413498,B,97,United Kingdom,www.xeno-canto.org/413498/download,Erithacus rubecula
412568,B,99,Greece,www.xeno-canto.org/412568/download,Erithacus rubecula
412567,B,83,Greece,www.xeno-canto.org/412567/download,Erithacus rubecula
412565,B,31,Greece,www.xeno-canto.org/412565/download,Erithacus rubecula
410463,B,23,France,www.xeno-canto.org/410463/download,Erithacus rubecula
408214,B,77,France,www.xeno-canto.org/408214/download,Erithacus rubecula
407401,B,46,United Kingdom,www.xeno-canto.org/407401/download,Erithacus rubecula
407140,B,56,Switzerland,www.xeno-canto.org/407140/download,Erithacus rubecula
405815,B,55,Belgium,www.xeno-canto.org/405815/download,Erithacus rubecula
405530,B,73,Germany,www.xeno-canto.org/405530/download,Erithacus rubecula
405389,B,40,Belgium,www.xeno-canto.org/405389/download,Erithacus rubecula
398575,B,29,Spain,www.xeno-canto.org/398575/download,Erithacus rubecula
396455,B,74,Norway,www.xeno-canto.org/396455/download,Erithacus rubecula
396371,B,65,Portugal,www.xeno-canto.org/396371/download,Erithacus rubecula
392890,B,30,France,www.xeno-canto.org/392890/download,Erithacus rubecula
392878,B,70,Germany,www.xeno-canto.org/392878/download,Erithacus rubecula
392865,B,47,France,www.xeno-canto.org/392865/download,Erithacus rubecula
392794,B,21,France,www.xeno-canto.org/392794/download,Erithacus rubecula
392780,B,23,France,www.xeno-canto.org/392780/download,Erithacus rubecula
391794,B,49,France,www.xeno-canto.org/391794/download,Erithacus rubecula
391610,B,14,France,www.xeno-canto.org/391610/download,Erithacus rubecula
391458,B,73,Italy,www.xeno-canto.org/391458/download,Erithacus rubecula
391281,B,40,France,www.xeno-canto.org/391281/download,Erithacus rubecula
390242,B,55,Spain,www.xeno-canto.org/390242/download,Erithacus rubecula
390068,B,44,France,www.xeno-canto.org/390068/download,Erithacus rubecula
387823,B,34,France,www.xeno-canto.org/387823/download,Erithacus rubecula
387325,B,40,United Kingdom,www.xeno-canto.org/387325/download,Erithacus rubecula
383788,B,36,France,www.xeno-canto.org/383788/download,Erithacus rubecula
380696,B,37,Spain,www.xeno-canto.org/380696/download,Erithacus rubecula
380325,B,51,France,www.xeno-canto.org/380325/download,Erithacus rubecula
378239,B,41,Germany,www.xeno-canto.org/378239/download,Erithacus rubecula
377830,B,92,Spain,www.xeno-canto.org/377830/download,Erithacus rubecula
377433,B,99,Ukraine,www.xeno-canto.org/377433/download,Erithacus rubecula
377188,B,54,France,www.xeno-canto.org/377188/download,Erithacus rubecula
374887,B,49,Portugal,www.xeno-canto.org/374887/download,Erithacus rubecula
374051,B,40,France,www.xeno-canto.org/374051/download,Erithacus rubecula
372364,B,33,Ireland,www.xeno-canto.org/372364/download,Erithacus rubecula
367623,B,29,Sweden,www.xeno-canto.org/367623/download,Erithacus rubecula
367314,B,55,United Kingdom,www.xeno-canto.org/367314/download,Erithacus rubecula
367203,B,31,Spain,www.xeno-canto.org/367203/download,Erithacus rubecula
367201,B,33,Spain,www.xeno-canto.org/367201/download,Erithacus rubecula
366480,B,30,Spain,www.xeno-canto.org/366480/download,Erithacus rubecula
365564,B,51,Germany,www.xeno-canto.org/365564/download,Erithacus rubecula
